id_criterio,id_proveedor,id_obra,id_tipo_proveedor,id_corte_evaluacion,puntaje_maximo,puntaje_promedio,evaluado
Cumple oportunamente con los aportes de seguridad social,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones","GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el servicio dentro del programa establecido,MAGNUS SEGURIDAD LTDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,MAGNUS SEGURIDAD LTDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,MAGNUS SEGURIDAD LTDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,MAGNUS SEGURIDAD LTDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Programación y ejecución de los trabajos de campo,R.J.G TOPOGRAFIA SAS,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,30,30.00,si
Cumple con las fechas definidas para entrega de informes,R.J.G TOPOGRAFIA SAS,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,R.J.G TOPOGRAFIA SAS,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,20,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,R.J.G TOPOGRAFIA SAS,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas de los materiales,INVERSABANA SANCOR SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,26.67,si
Disponibilidad del material,INVERSABANA SANCOR SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,16.67,si
Entregas oportunas,INVERSABANA SANCOR SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,18.33,si
Vigencia de licencias que apliquen,INVERSABANA SANCOR SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,-1,no
Cumple con las especificaciones técnicas de los materiales,GRANULADOS RECICLADOS DE COLOMBIA GRECO S A S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,GRANULADOS RECICLADOS DE COLOMBIA GRECO S A S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,16.67,si
Entregas oportunas,GRANULADOS RECICLADOS DE COLOMBIA GRECO S A S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,GRANULADOS RECICLADOS DE COLOMBIA GRECO S A S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas de los materiales,ARENAS Y AGREGADOS IVONE S.A.S.,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,ARENAS Y AGREGADOS IVONE S.A.S.,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Entregas oportunas,ARENAS Y AGREGADOS IVONE S.A.S.,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,ARENAS Y AGREGADOS IVONE S.A.S.,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,O-TEK CENTRAL S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,O-TEK CENTRAL S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,23.33,si
Servicio postventa,O-TEK CENTRAL S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,O-TEK CENTRAL S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ATB INGENIERIA SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el servicio dentro del programa establecido,EXCAVACIONES Y SOLUCIONES SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,EXCAVACIONES Y SOLUCIONES SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,22.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,EXCAVACIONES Y SOLUCIONES SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,EXCAVACIONES Y SOLUCIONES SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,ACCESORIOS Y VÁLVULAS APOLO S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,30.00,si
Entrega oportuna del producto,ACCESORIOS Y VÁLVULAS APOLO S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,15.00,si
Servicio postventa,ACCESORIOS Y VÁLVULAS APOLO S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,ACCESORIOS Y VÁLVULAS APOLO S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MAQUITEC DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,33.33,si
Entrega oportuna del producto,MAQUITEC DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,MAQUITEC DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MAQUITEC DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas de los materiales,CANTERA VILLA PAULA SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,CANTERA VILLA PAULA SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Entregas oportunas,CANTERA VILLA PAULA SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,CANTERA VILLA PAULA SAS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,CASTELL ORTIZ TRANSPORTE Y SUMINISTRO SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el servicio dentro del programa establecido,VIVAMBIENTAL SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,28.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,VIVAMBIENTAL SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,VIVAMBIENTAL SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,23.33,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,VIVAMBIENTAL SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,DISTRIALIADOS JG SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,DISTRIALIADOS JG SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,DISTRIALIADOS JG SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,DISTRIALIADOS JG SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MADERAS DEL VALLE M&E S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,MADERAS DEL VALLE M&E S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,MADERAS DEL VALLE M&E S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MADERAS DEL VALLE M&E S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,SUDEN SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SUDEN SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,21.67,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SUDEN SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SUDEN SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,F&F SOLUTIONS SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,23.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,F&F SOLUTIONS SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,15.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,F&F SOLUTIONS SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,F&F SOLUTIONS SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,FERRETERIA AFC SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,31.67,si
Entrega oportuna del producto,FERRETERIA AFC SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,21.67,si
Servicio postventa,FERRETERIA AFC SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,FERRETERIA AFC SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas,SOCIEDAD FERRETERA MG S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SOCIEDAD FERRETERA MG S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,SOCIEDAD FERRETERA MG S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SOCIEDAD FERRETERA MG S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el uso de los elementos de protección personal,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ALIANZA LOGISTICA & TRANSPORTES ANDINOS SAS,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el servicio dentro del programa establecido,NATURALIA E&C S.A.S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,NATURALIA E&C S.A.S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,NATURALIA E&C S.A.S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,NATURALIA E&C S.A.S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ARIZA CASTAÑEDA PEDRO JOSE,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con las especificaciones técnicas,VALBUENA RUBIANO  ANYELA JOHANNA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,30.00,si
Entrega oportuna del producto,VALBUENA RUBIANO  ANYELA JOHANNA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,20.00,si
Servicio postventa,VALBUENA RUBIANO  ANYELA JOHANNA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,10.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,VALBUENA RUBIANO  ANYELA JOHANNA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,10.00,si
Cumple con las especificaciones técnicas,BUITRAGO PARRA DIEGO FERNANDO,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,BUITRAGO PARRA DIEGO FERNANDO,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,15.00,si
Servicio postventa,BUITRAGO PARRA DIEGO FERNANDO,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,BUITRAGO PARRA DIEGO FERNANDO,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,RAMIREZ MARTINEZ CARLOS EDUARDO,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,16.00,si
Continuidad y rendimiento en la prestación del servicio,RAMIREZ MARTINEZ CARLOS EDUARDO,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,16.00,si
Suministra el personal competente para el servicio que presta,RAMIREZ MARTINEZ CARLOS EDUARDO,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,16.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",RAMIREZ MARTINEZ CARLOS EDUARDO,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple oportunamente con los aportes de seguridad social,RAMIREZ MARTINEZ CARLOS EDUARDO,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
